what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1338637915344
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1338637915344
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1338637915344
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1338637915344
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1338637915344
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1338637915344
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1338637915344
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1338637915344
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1338637915344
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1338637915344
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1338637915344
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1338637915345
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1338637915345
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1338637915345
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1338637915345
started,bundle,org.eclipse.php.core,2.2.0.v20100616-1900,"org.eclipse.php.core",1338637915345
started,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1338637915345
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1338637915345
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1338637915345
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1338637915345
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1338637915345
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1338637915345
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1338637915345
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1338637915345
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1338637915345
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1338637915345
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1338637915345
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1338637915345
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338637915346
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1338637915346
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1338637915346
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1338637915346
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1338637915346
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1338637915346
os,sysinfo,,,"win32",1338637915349
arch,sysinfo,,,"x86",1338637915349
ws,sysinfo,,,"win32",1338637915349
locale,sysinfo,,,"it_IT",1338637915349
processors,sysinfo,,,"2",1338637915349
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338637915349
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1338637915349
java.specification.name,sysinfo,,,"Java Platform API Specification",1338637915349
java.specification.vendor,sysinfo,,,"Oracle Corporation",1338637915349
java.specification.version,sysinfo,,,"1.7",1338637915349
java.vendor,sysinfo,,,"Oracle Corporation",1338637915349
java.version,sysinfo,,,"1.7.0_04",1338637915349
java.vm.info,sysinfo,,,"mixed mode, sharing",1338637915349
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1338637915349
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338637915349
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1338637915349
java.vm.specification.version,sysinfo,,,"1.7",1338637915349
java.vm.vendor,sysinfo,,,"Oracle Corporation",1338637915349
java.vm.version,sysinfo,,,"23.0-b21",1338637915349
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.0.v20100616-2015,"org.eclipse.dltk.core.index.sql.h2",1338637915517
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1338637915685
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1338637915804
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1338637915822
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1338637915851
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1338637915860
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1338637916013
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1338637916022
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1338637916025
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338637916027
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1338637916043
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1338637916148
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1338637916154
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1338637916154
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1338637917287
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1338637917326
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1338637917376
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1338637917386
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1338637917398
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1338637917552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338637922221
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338637924000
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338637933293
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1338637934624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338637935796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638098334
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638103838
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638106835
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1338638110577
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1338638110600
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638110603
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1338638110658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638110762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638111093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638128388
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1338638128534
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1338638128536
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1338638128763
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1338638128772
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1338638128992
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1338638128993
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1338638129014
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1338638129017
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1338638129017
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1338638129054
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1338638129074
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1338638129158
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1338638129164
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1338638129378
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1338638129407
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338638132547
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1338638140041
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1338638140172
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1338638140186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638149002
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638377015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638377811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638459420
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1338638460721
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1338638460727
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1338638460767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638471091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638544309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638554260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638635441
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638641993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638661536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638663761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638669940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638675029
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638746899
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638748825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638793420
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638797212
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638820988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638831683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638902728
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1338638913975
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1338638913992
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1338638913998
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638914023
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638915431
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1338638929643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638929672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638932223
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338638932241
opened,view,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.debug.ui.PHPDebugOutput",1338638932448
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1338638932493
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1338638932606
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1338638932645
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1338638932663
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1338638932674
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1338638932688
activated,view,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.debug.ui.PHPDebugOutput",1338638932766
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1338638932832
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338638933205
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338638933224
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338638948521
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638951294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638952545
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338638952557
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338638952637
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638964089
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338638972161
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338638991208
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338639001433
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639001491
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639022463
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338639032641
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639032712
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639038105
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639038135
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.newEditor",1338639038135
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639039837
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639049519
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639053177
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338639057921
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639057989
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639061503
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639069080
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639190040
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1338639276981
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1338639277031
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1338639277179
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639569148
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1338639571285
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639571381
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1338639573383
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639573429
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1338639573449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1338639573449
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1338639573469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639574082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639606357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639609729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639615892
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1338639616221
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1338639616247
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1338639616261
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1338639616265
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1338639616267
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1338639616333
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1338639616335
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639623890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639635059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639641657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639643853
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338639643865
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639643968
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639648123
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639649725
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639674211
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639678598
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639680064
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639682541
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639683744
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639688132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639709593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639714054
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639719834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639725171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639726417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639726497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639727878
executed,command,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.deubg.ui.phpexeShortcut.run",1338639727886
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1338639732704
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1338639732769
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639749331
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1338639759479
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1338639759566
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1338639774774
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639788119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639789614
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1338639789622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1338639789622
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1338639789647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639792257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338639811780
